kecamatan,kelurahan,lintang_selatan,bujur_timur,parameter,hasil_analisa
Menteng, Kebon Sirih ,"06o13’03,7” ","  106o50’50,2”",Organik (KMnO4),8
Menteng, Kebon Sirih ,"06o13’03,7” ","  106o50’50,2”",Suhu,
Menteng, Kebon Sirih ,"06o13’03,7” ","  106o50’50,2”",Total Coliform,
Menteng, Kebon Sirih ,"06o13’03,7” ","  106o50’50,2”",Suhu,23.4
Menteng, Kebon Sirih ,"06o13’03,7” ","  106o50’50,2”",Total Coliform, 41.000.000 
Menteng, Kebon Sirih ,"06o13’03,7” ","  106o50’50,2”",E.Coli,600
Menteng, Kebon Sirih ,"06o13’03,7” ","  106o50’50,2”",Indeks Pencemaran,21
Menteng, Kebon Sirih ,"06o13’03,7” ","  106o50’50,2”",Kategori, Tercemar Berat 
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Zat Padat Terlarut,169
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Kekeruhan,0.41
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Air Raksa, <0.0003 
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Zat Padat Terlarut,
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Kekeruhan,
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Air Raksa,
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Besi (Fe), <0.08 
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Fluorida,0
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Cadmium,
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Cadmium, * 
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Kesadahan (CaCO3),72
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Krom Heksavalen,
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Krom Heksavalen, * 
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Mangan (Mn), <0.05 
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Nitrat,
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Nitrit,
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Nitrat,3.3
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Nitrit,0.005
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",pH,6
Menteng, Pegangsaan ,"06o14’04,4” ","  106o50’11,7”",Seng (Zn),0
Menteng, Pegangsaan ,"06o13’58,8” ","  106o50’54,4”",Sulfat,
Menteng, Pegangsaan ,"06o13’58,8” ","  106o50’54,4”",Timah Hitam (Pb),
Menteng, Pegangsaan ,"06o13’58,8” ","  106o50’54,4”",Sulfat,4.22
Menteng, Pegangsaan ,"06o13’58,8” ","  106o50’54,4”",Timah Hitam (Pb), * 
Menteng, Pegangsaan ,"06o13’58,8” ","  106o50’54,4”",Deterjen, <0.03 
Menteng, Pegangsaan ,"06o13’58,8” ","  106o50’54,4”",Organik (KMnO4),1
Menteng, Pegangsaan ,"06o13’58,8” ","  106o50’54,4”",Suhu,
Menteng, Pegangsaan ,"06o13’58,8” ","  106o50’54,4”",Total Coliform,
Menteng, Pegangsaan ,"06o13’58,8” ","  106o50’54,4”",Suhu,23.7
Menteng, Pegangsaan ,"06o13’58,8” ","  106o50’54,4”",Total Coliform,1.4
Menteng, Pegangsaan ,"06o13’58,8” ","  106o50’54,4”",E.Coli, -   
Menteng, Pegangsaan ,"06o13’58,8” ","  106o50’54,4”",Indeks Pencemaran,5
Menteng, Pegangsaan ,"06o13’58,8” ","  106o50’54,4”",Kategori,Tercemar Sedang 
Menteng, Menteng ,"06o13’58,8” ","  106o50’54,4”",Zat Padat Terlarut,191
Menteng, Menteng ,"06o13’58,8” ","  106o50’54,4”",Kekeruhan,0.31
Menteng, Menteng ,"06o13’58,8” ","  106o50’54,4”",Air Raksa, <0.0003 
Menteng, Menteng ,"06o13’58,8” ","  106o50’54,4”",Zat Padat Terlarut,
Menteng, Menteng ,"06o13’58,8” ","  106o50’54,4”",Kekeruhan,
Menteng, Menteng ,"06o13’58,8” ","  106o50’54,4”",Air Raksa,
Menteng, Menteng ,"06o13’58,8” ","  106o50’54,4”",Besi (Fe), <0.08 
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Fluorida,0
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Cadmium,
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Cadmium, * 
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Kesadahan (CaCO3),96
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Krom Heksavalen,
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Krom Heksavalen, * 
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Mangan (Mn), <0.05 
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Nitrat,
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Nitrit,
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Nitrat,0.52
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Nitrit, <0.003 
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",pH,7
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Seng (Zn), <0.01 
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Sulfat,
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Timah Hitam (Pb),
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Sulfat,42.78
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Timah Hitam (Pb), * 
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Deterjen,0
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Organik (KMnO4),0
Menteng, Menteng ,"06o13’43,5” ","  106o51’28,2”",Suhu,
Menteng, Menteng ,,,Total Coliform,
Menteng, Menteng ,,,Suhu,23.1
Menteng, Menteng ,,,Total Coliform, 41.000.000 
Menteng, Menteng ,,,E.Coli, -   
Menteng, Menteng ,,,Indeks Pencemaran,21
Menteng, Menteng ,,,Kategori, Tercemar Berat 
Pademangan, Ancol ,,,Zat Padat Terlarut,138
Pademangan, Ancol ,,,Kekeruhan,0.08
Pademangan, Ancol ,,,Air Raksa, <0.0003 
Pademangan, Ancol ,,,Zat Padat Terlarut,
Pademangan, Ancol ,,,Kekeruhan,
Pademangan, Ancol ,,,Air Raksa,
Pademangan, Ancol ,,,Besi (Fe), <0.08 
Pademangan, Ancol ,,,Fluorida,0
Pademangan, Ancol ,,,Cadmium,
Pademangan, Ancol ,,,Cadmium, * 
Pademangan, Ancol ,,,Kesadahan (CaCO3),47
Pademangan, Ancol ,,,Krom Heksavalen,
Pademangan, Ancol ,,,Krom Heksavalen, * 
Pademangan, Ancol ,,,Mangan (Mn),0
Pademangan, Ancol ,,,Nitrat,
Pademangan, Ancol ,,,Nitrit,
Pademangan, Ancol ,,,Nitrat,0.98
Pademangan, Ancol ,,,Nitrit,0.004
Pademangan, Ancol ,,,pH,7
Pademangan, Ancol ,,,Seng (Zn), <0.01 
Pademangan, Ancol ,,,Sulfat,
Pademangan, Ancol ,,,Timah Hitam (Pb),
Pademangan, Ancol ,,,Sulfat,10.25
Pademangan, Ancol ,,,Timah Hitam (Pb), * 
Pademangan, Ancol ,,,Deterjen,0
Pademangan, Ancol ,,,Organik (KMnO4),1
Pademangan, Ancol ,,,Suhu,
Pademangan, Ancol ,,,Total Coliform,
Pademangan, Ancol ,,,Suhu,23.4
Pademangan, Ancol ,,,Total Coliform, -   
Pademangan, Ancol ,,,E.Coli, -   
Pademangan, Ancol ,,,Indeks Pencemaran,0
Pademangan, Ancol ,,,Kategori,Baik
Pademangan, Pademangan Barat ,,,Zat Padat Terlarut,619
Pademangan, Pademangan Barat ,,,Kekeruhan,12.69
Pademangan, Pademangan Barat ,,,Air Raksa, <0.0003 
Pademangan, Pademangan Barat ,,,Zat Padat Terlarut,
Pademangan, Pademangan Barat ,,,Kekeruhan,
Pademangan, Pademangan Barat ,,,Air Raksa,
Pademangan, Pademangan Barat ,,,Besi (Fe),0
Pademangan, Pademangan Barat ,,,Fluorida,0
Pademangan, Pademangan Barat ,,,Cadmium,
Pademangan, Pademangan Barat ,,,Cadmium, * 
Pademangan, Pademangan Barat ,,,Kesadahan (CaCO3),173
Pademangan, Pademangan Barat ,,,Krom Heksavalen,
Pademangan, Pademangan Barat ,,,Krom Heksavalen, * 
Pademangan, Pademangan Barat ,,,Mangan (Mn),0
Pademangan, Pademangan Barat ,,,Nitrat,
Pademangan, Pademangan Barat ,,,Nitrit,
Pademangan, Pademangan Barat ,,,Nitrat,0.78
Pademangan, Pademangan Barat ,,,Nitrit,0.091
Pademangan, Pademangan Barat ,,,pH,7
Pademangan, Pademangan Barat ,,,Seng (Zn), <0.01 
Pademangan, Pademangan Barat ,,,Sulfat,
Pademangan, Pademangan Barat ,,,Timah Hitam (Pb),
Pademangan, Pademangan Barat ,,,Sulfat,45.86
Pademangan, Pademangan Barat ,,,Timah Hitam (Pb), * 
Pademangan, Pademangan Barat ,,,Deterjen,0
Pademangan, Pademangan Barat ,,,Organik (KMnO4),17
Pademangan, Pademangan Barat ,,,Suhu,
Pademangan, Pademangan Barat ,,,Total Coliform,
Pademangan, Pademangan Barat ,,,Suhu,23.4
Pademangan, Pademangan Barat ,,,Total Coliform, 91.000.000 
Pademangan, Pademangan Barat ,,,E.Coli, 39.000.000 
Pademangan, Pademangan Barat ,,,Indeks Pencemaran,22
Pademangan, Pademangan Barat ,,,Kategori, Tercemar Berat 
Pademangan, Pademangan Timur ,,,Zat Padat Terlarut,239
Pademangan, Pademangan Timur ,,,Kekeruhan,0.08
Pademangan, Pademangan Timur ,,,Air Raksa, <0.0003 
Pademangan, Pademangan Timur ,,,Zat Padat Terlarut,
Pademangan, Pademangan Timur ,,,Kekeruhan,
Pademangan, Pademangan Timur ,,,Air Raksa,
Pademangan, Pademangan Timur ,,,Besi (Fe), <0.08 
Pademangan, Pademangan Timur ,,,Fluorida,0
Pademangan, Pademangan Timur ,,,Cadmium,
Pademangan, Pademangan Timur ,,,Cadmium, * 
Pademangan, Pademangan Timur ,,,Kesadahan (CaCO3),107
Pademangan, Pademangan Timur ,,,Krom Heksavalen,
Pademangan, Pademangan Timur ,,,Krom Heksavalen, * 
Pademangan, Pademangan Timur ,,,Mangan (Mn),0
Pademangan, Pademangan Timur ,,,Nitrat,
Pademangan, Pademangan Timur ,,,Nitrit,
Pademangan, Pademangan Timur ,,,Nitrat,0.08
Pademangan, Pademangan Timur ,,,Nitrit,0.005
Pademangan, Pademangan Timur ,,,pH,7
Pademangan, Pademangan Timur ,,,Seng (Zn), <0.01 
Pademangan, Pademangan Timur ,,,Sulfat,
Pademangan, Pademangan Timur ,,,Timah Hitam (Pb),
Pademangan, Pademangan Timur ,,,Sulfat,32.7
Pademangan, Pademangan Timur ,,,Timah Hitam (Pb), * 
Pademangan, Pademangan Timur ,,,Deterjen,0
Pademangan, Pademangan Timur ,,,Organik (KMnO4),2
Pademangan, Pademangan Timur ,,,Suhu,
Pademangan, Pademangan Timur ,,,Total Coliform,
Pademangan, Pademangan Timur ,,,Suhu,23.3
Pademangan, Pademangan Timur ,,,Total Coliform, 5.900.000 
Pademangan, Pademangan Timur ,,,E.Coli, 1.800.000 
Pademangan, Pademangan Timur ,,,Indeks Pencemaran,18
Pademangan, Pademangan Timur ,,,Kategori, Tercemar Berat 
Palmerah, Kemanggisan ,,,Zat Padat Terlarut,212
Palmerah, Kemanggisan ,,,Kekeruhan,0.19
Palmerah, Kemanggisan ,,,Air Raksa, <0.0003 
Palmerah, Kemanggisan ,,,Zat Padat Terlarut,212
Palmerah, Kemanggisan ,,,Kekeruhan,0
Palmerah, Kemanggisan ,,,Air Raksa, <0
Palmerah, Kemanggisan ,,,Besi (Fe), <0.08 
Palmerah, Kemanggisan ,,,Fluorida,0
Palmerah, Kemanggisan ,,,Cadmium, * 
Palmerah, Kemanggisan ,,,Cadmium, * 
Palmerah, Kemanggisan ,,,Kesadahan (CaCO3),104
Palmerah, Kemanggisan ,,,Krom Heksavalen, * 
Palmerah, Kemanggisan ,,,Krom Heksavalen, * 
Palmerah, Kemanggisan ,,,Mangan (Mn), <0.05 
Palmerah, Kemanggisan ,,,Nitrat,3
Palmerah, Kemanggisan ,,,Nitrit,0
Palmerah, Kemanggisan ,,,Nitrat,3.12
Palmerah, Kemanggisan ,,,Nitrit,0.005
Palmerah, Kemanggisan ,,,pH,7
Palmerah, Kemanggisan ,,,Seng (Zn),0
Palmerah, Kemanggisan ,,,Sulfat,20
Palmerah, Kemanggisan ,,,Timah Hitam (Pb), * 
Palmerah, Kemanggisan ,,,Sulfat,20.9
Palmerah, Kemanggisan ,,,Timah Hitam (Pb), * 
Palmerah, Kemanggisan ,,,Deterjen,0
Palmerah, Kemanggisan ,,,Organik (KMnO4),2
Palmerah, Kemanggisan ,,,Suhu,23
Palmerah, Kemanggisan ,,,Total Coliform,3
Palmerah, Kemanggisan ,,,Suhu,23.4
Palmerah, Kemanggisan ,,,Total Coliform,3
Palmerah, Kemanggisan ,,,E.Coli, -   
Palmerah, Kemanggisan ,,,Indeks Pencemaran,7
Palmerah, Kemanggisan ,,,Kategori,Tercemar Sedang 
Palmerah, Kota Bambu Selatan ,,,Zat Padat Terlarut,296
Palmerah, Kota Bambu Selatan ,,,Kekeruhan,0.15
Palmerah, Kota Bambu Selatan ,,,Air Raksa, <0.0003 
Palmerah, Kota Bambu Selatan ,,,Zat Padat Terlarut,296
Palmerah, Kota Bambu Selatan ,,,Kekeruhan,0
Palmerah, Kota Bambu Selatan ,,,Air Raksa, <0
Palmerah, Kota Bambu Selatan ,,,Besi (Fe), <0.08 
Palmerah, Kota Bambu Selatan ,,,Fluorida,0
Palmerah, Kota Bambu Selatan ,,,Cadmium, * 
Palmerah, Kota Bambu Selatan ,,,Cadmium, * 
Palmerah, Kota Bambu Selatan ,,,Kesadahan (CaCO3),113
Palmerah, Kota Bambu Selatan ,,,Krom Heksavalen, * 
Palmerah, Kota Bambu Selatan ,,,Krom Heksavalen, * 
Palmerah, Kota Bambu Selatan ,,,Mangan (Mn), <0.05 
Palmerah, Kota Bambu Selatan ,,,Nitrat,1
Palmerah, Kota Bambu Selatan ,,,Nitrit,0
Palmerah, Kota Bambu Selatan ,,,Nitrat,1.24
Palmerah, Kota Bambu Selatan ,,,Nitrit,0.008
Palmerah, Kota Bambu Selatan ,,,pH,7
Palmerah, Kota Bambu Selatan ,,,Seng (Zn),0
Palmerah, Kota Bambu Selatan ,,,Sulfat,39
Palmerah, Kota Bambu Selatan ,,,Timah Hitam (Pb), * 
Palmerah, Kota Bambu Selatan ,,,Sulfat,39.09
Palmerah, Kota Bambu Selatan ,,,Timah Hitam (Pb), * 
Palmerah, Kota Bambu Selatan ,,,Deterjen,0
Palmerah, Kota Bambu Selatan ,,,Organik (KMnO4),3
Palmerah, Kota Bambu Selatan ,,,Suhu,23
Palmerah, Kota Bambu Selatan ,,,Total Coliform,400
Palmerah, Kota Bambu Selatan ,,,Suhu,23.3
Palmerah, Kota Bambu Selatan ,,,Total Coliform,400
Palmerah, Kota Bambu Selatan ,,,E.Coli,200
Palmerah, Kota Bambu Selatan ,,,Indeks Pencemaran,3
Palmerah, Kota Bambu Selatan ,,,Kategori,Tercemar Ringan
Palmerah, Kota Bambu Utara ,,,Zat Padat Terlarut,249
Palmerah, Kota Bambu Utara ,,,Kekeruhan,13.36
Palmerah, Kota Bambu Utara ,,,Air Raksa, <0.0003 
Palmerah, Kota Bambu Utara ,,,Zat Padat Terlarut,249
Palmerah, Kota Bambu Utara ,,,Kekeruhan,13
Palmerah, Kota Bambu Utara ,,,Air Raksa,<0
Palmerah, Kota Bambu Utara ,,,Besi (Fe), <0.08 
Palmerah, Kota Bambu Utara ,,,Fluorida,0
Palmerah, Kota Bambu Utara ,,,Cadmium,*
Palmerah, Kota Bambu Utara ,,,Cadmium,*
Palmerah, Kota Bambu Utara ,,,Kesadahan (CaCO3),103
Palmerah, Kota Bambu Utara ,,,Krom Heksavalen,*
Palmerah, Kota Bambu Utara ,,,Krom Heksavalen,*
Palmerah, Kota Bambu Utara ,,,Mangan (Mn),0
Palmerah, Kota Bambu Utara ,,,Nitrat,0
Palmerah, Kota Bambu Utara ,,,Nitrit,0
Palmerah, Kota Bambu Utara ,,,Nitrat,0.69
Palmerah, Kota Bambu Utara ,,,Nitrit,0.022
Palmerah, Kota Bambu Utara ,,,pH,7
Palmerah, Kota Bambu Utara ,,,Seng (Zn),0
Palmerah, Kota Bambu Utara ,,,Sulfat,22
Palmerah, Kota Bambu Utara ,,,Timah Hitam (Pb),*
Palmerah, Kota Bambu Utara ,,,Sulfat,22.4
Palmerah, Kota Bambu Utara ,,,Timah Hitam (Pb),*
Palmerah, Kota Bambu Utara ,,,Deterjen,0
Palmerah, Kota Bambu Utara ,,,Organik (KMnO4),7.23
Palmerah, Kota Bambu Utara ,,,Suhu,25
Palmerah, Kota Bambu Utara ,,,Total Coliform,300
Palmerah, Kota Bambu Utara ,,,Suhu,25
Palmerah, Kota Bambu Utara ,,,Total Coliform,300
Palmerah, Kota Bambu Utara ,,,E.Coli,0
Palmerah, Kota Bambu Utara ,,,Indeks Pencemaran,3
Palmerah, Kota Bambu Utara ,,,Kategori,Tercemar Ringan
Palmerah, Palmerah ,,,Zat Padat Terlarut,370
Palmerah, Palmerah ,,,Kekeruhan,0.26
Palmerah, Palmerah ,,,Air Raksa, <0.0003 
Palmerah, Palmerah ,,,Zat Padat Terlarut,370
Palmerah, Palmerah ,,,Kekeruhan,0
Palmerah, Palmerah ,,,Air Raksa, <0
Palmerah, Palmerah ,,,Besi (Fe), <0.08 
Palmerah, Palmerah ,,,Fluorida,0
Palmerah, Palmerah ,,,Cadmium, * 
Palmerah, Palmerah ,,,Cadmium, * 
Palmerah, Palmerah ,,,Kesadahan (CaCO3),157
Palmerah, Palmerah ,,,Krom Heksavalen, * 
Palmerah, Palmerah ,,,Krom Heksavalen, * 
Palmerah, Palmerah ,,,Mangan (Mn),0
Palmerah, Palmerah ,,,Nitrat,1
Palmerah, Palmerah ,,,Nitrit,0
Palmerah, Palmerah ,,,Nitrat,1.53
Palmerah, Palmerah ,,,Nitrit,0.004
Palmerah, Palmerah ,,,pH,7
Palmerah, Palmerah ,,,Seng (Zn), <0
Palmerah, Palmerah ,,,Sulfat,19
Palmerah, Palmerah ,,,Timah Hitam (Pb), * 
Palmerah, Palmerah ,,,Sulfat,19.07
Palmerah, Palmerah ,,,Timah Hitam (Pb), * 
Palmerah, Palmerah ,,,Deterjen,0
Palmerah, Palmerah ,,,Organik (KMnO4),3
Palmerah, Palmerah ,,,Suhu,23
Palmerah, Palmerah ,,,Total Coliform,1
Palmerah, Palmerah ,,,Suhu,23.2
Palmerah, Palmerah ,,,Total Coliform,13.1
Palmerah, Palmerah ,,,E.Coli,1600
Palmerah, Palmerah ,,,Indeks Pencemaran,9
Palmerah, Palmerah ,,,Kategori,Tercemar Sedang 
Palmerah, Slipi ,,,Zat Padat Terlarut,245
Palmerah, Slipi ,,,Kekeruhan,2.44
Palmerah, Slipi ,,,Air Raksa, <0.0003 
Palmerah, Slipi ,,,Zat Padat Terlarut,245
Palmerah, Slipi ,,,Kekeruhan,2
Palmerah, Slipi ,,,Air Raksa, <0
Palmerah, Slipi ,,,Besi (Fe), <0.08 
Palmerah, Slipi ,,,Fluorida,0
Palmerah, Slipi ,,,Cadmium, * 
Palmerah, Slipi ,,,Cadmium, * 
Palmerah, Slipi ,,,Kesadahan (CaCO3),112
Palmerah, Slipi ,,,Krom Heksavalen, * 
Palmerah, Slipi ,,,Krom Heksavalen, * 
Palmerah, Slipi ,,,Mangan (Mn), <0.05 
Palmerah, Slipi ,,,Nitrat,0
Palmerah, Slipi ,,,Nitrit, <0
Palmerah, Slipi ,,,Nitrat,0.1
Palmerah, Slipi ,,,Nitrit, <0.003 
Palmerah, Slipi ,,,pH,7
Palmerah, Slipi ,,,Seng (Zn),0
Palmerah, Slipi ,,,Sulfat,47.38
Palmerah, Slipi ,,,Timah Hitam (Pb), * 
Palmerah, Slipi ,,,Sulfat,47.38
Palmerah, Slipi ,,,Timah Hitam (Pb), * 
Palmerah, Slipi ,,,Deterjen,0
Palmerah, Slipi ,,,Organik (KMnO4),2
Palmerah, Slipi ,,,Suhu,23
Palmerah, Slipi ,,,Total Coliform,0
Palmerah, Slipi ,,,Suhu,23.1
Palmerah, Slipi ,,,Total Coliform,0
Palmerah, Slipi ,,,E.Coli,0
Palmerah, Slipi ,,,Indeks Pencemaran,0
Palmerah, Slipi ,,,Kategori,Baik
Palmerah, Jati Pulo ,,,Zat Padat Terlarut,173
Palmerah, Jati Pulo ,,,Kekeruhan,2.48
Palmerah, Jati Pulo ,,,Air Raksa, <0.0003 
Palmerah, Jati Pulo ,,,Zat Padat Terlarut,173
Palmerah, Jati Pulo ,,,Kekeruhan,2
Palmerah, Jati Pulo ,,,Air Raksa, <0
Palmerah, Jati Pulo ,,,Besi (Fe), <0.08 
Palmerah, Jati Pulo ,,,Fluorida,1
Palmerah, Jati Pulo ,,,Cadmium, * 
Palmerah, Jati Pulo ,,,Cadmium, * 
Palmerah, Jati Pulo ,,,Kesadahan (CaCO3),75
Palmerah, Jati Pulo ,,,Krom Heksavalen, * 
Palmerah, Jati Pulo ,,,Krom Heksavalen, * 
Palmerah, Jati Pulo ,,,Mangan (Mn), <0.05 
Palmerah, Jati Pulo ,,,Nitrat,2
Palmerah, Jati Pulo ,,,Nitrit,0
Palmerah, Jati Pulo ,,,Nitrat,2.43
Palmerah, Jati Pulo ,,,Nitrit,0.003
Palmerah, Jati Pulo ,,,pH,8
Palmerah, Jati Pulo ,,,Seng (Zn),0
Palmerah, Jati Pulo ,,,Sulfat,19
Palmerah, Jati Pulo ,,,Timah Hitam (Pb), * 
Palmerah, Jati Pulo ,,,Sulfat,19.71
Palmerah, Jati Pulo ,,,Timah Hitam (Pb), * 
Palmerah, Jati Pulo ,,,Deterjen,0
Palmerah, Jati Pulo ,,,Organik (KMnO4),2
Palmerah, Jati Pulo ,,,Suhu,25
Palmerah, Jati Pulo ,,,Total Coliform,500
Palmerah, Jati Pulo ,,,Suhu,25
Palmerah, Jati Pulo ,,,Total Coliform,500
Palmerah, Jati Pulo ,,,E.Coli, -   
Palmerah, Jati Pulo ,,,Indeks Pencemaran,4
Palmerah, Jati Pulo ,,,Kategori,Tercemar Ringan
Pancoran, Cikoko  ,,,Zat Padat Terlarut,203
Pancoran, Cikoko  ,,,Kekeruhan,1.23
Pancoran, Cikoko  ,,,Air Raksa, <0.0003 
Pancoran, Cikoko  ,,,Zat Padat Terlarut,
Pancoran, Cikoko  ,,,Kekeruhan,
Pancoran, Cikoko  ,,,Air Raksa,
Pancoran, Cikoko  ,,,Besi (Fe), <0.08 
Pancoran, Cikoko  ,,,Fluorida,0
Pancoran, Cikoko  ,,,Cadmium,
Pancoran, Cikoko  ,,,Cadmium, * 
Pancoran, Cikoko  ,,,Kesadahan (CaCO3),87
Pancoran, Cikoko  ,,,Krom Heksavalen,
Pancoran, Cikoko  ,,,Krom Heksavalen, * 
Pancoran, Cikoko  ,,,Mangan (Mn), <0.05 
Pancoran, Cikoko  ,,,Nitrat,
Pancoran, Cikoko  ,,,Nitrit,
Pancoran, Cikoko  ,,,Nitrat,3.17
Pancoran, Cikoko  ,,,Nitrit,0.003
Pancoran, Cikoko  ,,,pH,7
Pancoran, Cikoko  ,,,Seng (Zn), <0.01 
Pancoran, Cikoko  ,,,Sulfat,
Pancoran, Cikoko  ,,,Timah Hitam (Pb),
Pancoran, Cikoko  ,,,Sulfat,31.92
Pancoran, Cikoko  ,,,Timah Hitam (Pb), * 
Pancoran, Cikoko  ,,,Deterjen,0
Pancoran, Cikoko  ,,,Organik (KMnO4),2
Pancoran, Cikoko  ,,,Suhu,
Pancoran, Cikoko  ,,,Total Coliform,
Pancoran, Cikoko  ,,,Suhu,24.7
Pancoran, Cikoko  ,,,Total Coliform,1.6
Pancoran, Cikoko  ,,,E.Coli,100
Pancoran, Cikoko  ,,,Indeks Pencemaran,6
Pancoran, Cikoko  ,,,Kategori,Tercemar Sedang 
Pancoran, Duren Tiga ,,,Zat Padat Terlarut,213
Pancoran, Duren Tiga ,,,Kekeruhan,0.49
Pancoran, Duren Tiga ,,,Air Raksa, <0.0003 
Pancoran, Duren Tiga ,,,Zat Padat Terlarut,
Pancoran, Duren Tiga ,,,Kekeruhan,
Pancoran, Duren Tiga ,,,Air Raksa,
Pancoran, Duren Tiga ,,,Besi (Fe), <0.08 
Pancoran, Duren Tiga ,,,Fluorida,0
Pancoran, Duren Tiga ,,,Cadmium,
Pancoran, Duren Tiga ,,,Cadmium, * 
Pancoran, Duren Tiga ,,,Kesadahan (CaCO3),99
Pancoran, Duren Tiga ,,,Krom Heksavalen,
Pancoran, Duren Tiga ,,,Krom Heksavalen, * 
Pancoran, Duren Tiga ,,,Mangan (Mn), <0.05 
Pancoran, Duren Tiga ,,,Nitrat,
Pancoran, Duren Tiga ,,,Nitrit,
Pancoran, Duren Tiga ,,,Nitrat,2.71
Pancoran, Duren Tiga ,,,Nitrit,0.018
Pancoran, Duren Tiga ,,,pH,7
Pancoran, Duren Tiga ,,,Seng (Zn),0
Pancoran, Duren Tiga ,,,Sulfat,
Pancoran, Duren Tiga ,,,Timah Hitam (Pb),
Pancoran, Duren Tiga ,,,Sulfat,36.37
Pancoran, Duren Tiga ,,,Timah Hitam (Pb), * 
Pancoran, Duren Tiga ,,,Deterjen,0
Pancoran, Duren Tiga ,,,Organik (KMnO4),0
Pancoran, Duren Tiga ,,,Suhu,
Pancoran, Duren Tiga ,,,Total Coliform,
Pancoran, Duren Tiga ,,,Suhu,24
Pancoran, Duren Tiga ,,,Total Coliform,16
Pancoran, Duren Tiga ,,,E.Coli,6.4
Pancoran, Duren Tiga ,,,Indeks Pencemaran,9
Pancoran, Duren Tiga ,,,Kategori,Tercemar Sedang 
Pancoran, Kalibata ,,,Zat Padat Terlarut,205
Pancoran, Kalibata ,,,Kekeruhan,11.44
Pancoran, Kalibata ,,,Air Raksa, <0.0003 
Pancoran, Kalibata ,,,Zat Padat Terlarut,
Pancoran, Kalibata ,,,Kekeruhan,
Pancoran, Kalibata ,,,Air Raksa,
Pancoran, Kalibata ,,,Besi (Fe),0
Pancoran, Kalibata ,,,Fluorida,0
Pancoran, Kalibata ,,,Cadmium,
Pancoran, Kalibata ,,,Cadmium, * 
Pancoran, Kalibata ,,,Kesadahan (CaCO3),117
Pancoran, Kalibata ,,,Krom Heksavalen,
Pancoran, Kalibata ,,,Krom Heksavalen, * 
Pancoran, Kalibata ,,,Mangan (Mn), <0.05 
Pancoran, Kalibata ,,,Nitrat,
Pancoran, Kalibata ,,,Nitrit,
Pancoran, Kalibata ,,,Nitrat,0.22
Pancoran, Kalibata ,,,Nitrit,0.004
Pancoran, Kalibata ,,,pH,7
Pancoran, Kalibata ,,,Seng (Zn), <0.01 
Pancoran, Kalibata ,,,Sulfat,
Pancoran, Kalibata ,,,Timah Hitam (Pb),
Pancoran, Kalibata ,,,Sulfat,14.96
Pancoran, Kalibata ,,,Timah Hitam (Pb), * 
Pancoran, Kalibata ,,,Deterjen,0
Pancoran, Kalibata ,,,Organik (KMnO4),0
Pancoran, Kalibata ,,,Suhu,
Pancoran, Kalibata ,,,Total Coliform,
